"ID","Exited","Age","Geography","IsActiveMember","Gender","NumOfProducts","Balance","EstimatedSalary","AvgTransactionAmount"
8305,0,27,"France","1","Male",1,128940.24,46786.92,216.035768550057
3693,0,29,"France","1","Female",2,84468.67,180066.59,158.446552196211
5433,0,34,"France","1","Male",2,0,99128.13,152.125183573979
3057,1,38,"France","1","Male",1,87894.26,173899.42,88.9522519588981
6383,0,43,"Germany","0","Male",1,127146.68,137565.87,86.4907673862503
8390,0,62,"Spain","1","Male",1,0,34967.75,286.736391059965
3094,1,26,"Spain","1","Male",1,114552.6,73856.28,73.0628466218908
6986,1,45,"France","1","Male",2,104339.11,183540.22,110.201585118454
4098,1,33,"Germany","0","Female",1,148222.65,182960.46,87.1675876434194
7245,0,41,"France","1","Female",2,0,160607.06,256.07144061477
6938,0,41,"Spain","1","Female",2,0,35230.61,59.4017099376357
9874,0,66,"Spain","1","Male",2,180516.9,165082.25,181.81556045916
5713,0,48,"Spain","1","Female",1,116922.25,165849.49,122.878877863006
3954,0,28,"Germany","0","Male",1,96834.78,182609.97,61.5157042304814
5486,1,52,"Spain","0","Female",1,0,109688.82,105.359090353618
8927,0,28,"France","0","Male",1,160376.61,196853.11,75.1934947403367
8764,0,47,"France","0","Male",2,90408.16,171774.5,258.084284255916
8335,0,29,"Spain","0","Female",1,138296.94,141075.51,99.4480028115418
8572,1,52,"Germany","0","Male",1,0,129013.59,73.5367636996672
8939,0,42,"Germany","0","Male",2,0,136859.55,111.959779370531
9448,0,45,"France","1","Female",2,101641.14,175296.76,61.8516765907432
3750,0,37,"Germany","0","Female",1,155303.71,118716.63,125.882635161599
4095,0,39,"Germany","0","Male",2,0,95864.5,86.670691494255
3034,0,44,"France","1","Male",2,152303.66,78439.73,68.196033779495
6613,1,34,"France","0","Female",1,117153,8991.17,136.474031798263
7672,0,30,"France","1","Female",2,0,161388.22,49.8514879958463
3292,0,62,"Germany","1","Female",1,137727.34,121102.9,209.374046107782
5412,1,39,"Germany","1","Male",3,104405.54,99818.31,81.6453897639757
9166,0,45,"Germany","1","Male",1,98848.19,193878.51,69.5502373876026
7420,0,34,"France","0","Female",1,144751.81,85424.34,57.1173047324008
3609,0,36,"Germany","1","Male",1,94615.11,62424.46,92.8252935783817
9538,0,25,"France","0","Female",2,0,166144.98,69.6297367012433
6908,0,50,"Germany","0","Female",2,132598.38,184017.98,48.5290833822945
3342,0,40,"Germany","1","Male",2,131081.66,69428.79,51.3969673876841
6087,1,41,"Spain","0","Male",1,0,32430.94,63.5734478218454
8706,1,37,"Germany","1","Male",1,122506.38,199693.84,128.988232161208
7458,0,44,"Spain","1","Male",2,0,166677.54,55.45658133422
4969,0,31,"Germany","1","Female",1,89634.69,172852.06,85.0881525158238
8767,1,45,"Germany","0","Female",2,116585.97,150803.44,113.897410130389
5685,0,43,"Spain","1","Male",1,175735.5,26265.18,125.197591236376
9006,0,38,"Spain","0","Female",2,0,108098.28,97.3519989483016
4470,0,75,"Germany","1","Male",1,105609.17,105425.18,156.168058266029
7471,0,38,"Spain","0","Female",2,0,18461.9,79.4251244588782
5445,0,40,"Spain","0","Female",1,0,141652.2,97.6198911502901
9067,0,23,"Spain","1","Female",2,0,56759.79,93.4686131425161
3309,0,40,"Germany","0","Male",2,115409.18,98646.22,159.390577992323
3607,0,59,"Germany","1","Female",1,144753.21,132480.75,160.046783742273
8629,0,33,"Germany","1","Male",1,0,124364.63,42.6638324938251
4094,0,24,"France","1","Male",1,139301.68,119927.81,138.872971886786
7130,1,63,"Germany","0","Male",1,95441.27,108761.05,37.085378432203
7205,0,37,"France","1","Female",1,82500.28,115260.72,121.5013263816
4855,0,38,"France","1","Female",2,124513.66,97893.4,129.265590478973
7720,0,36,"France","1","Male",1,146053.66,80575.44,83.7729806781282
4334,0,41,"Germany","0","Female",1,106640.5,176945.96,158.550463759884
3511,0,38,"France","1","Female",2,0,132809.18,111.202936137643
3149,0,40,"Germany","1","Male",2,137456.28,14113.11,211.554952668939
6161,0,39,"Spain","0","Female",2,0,102763.69,43.430947850002
8049,0,43,"Germany","1","Male",2,84673.17,82081.35,68.5970389664973
4967,0,37,"Spain","0","Male",1,141541.25,66013.27,108.646172437243
3261,0,32,"France","1","Female",2,0,72462.25,269.597258798361
7301,0,43,"Spain","1","Female",2,106012.2,149457.81,63.0678177528623
3560,0,31,"France","0","Male",2,0,27073.81,137.097632876128
9198,0,30,"France","1","Male",2,128207.23,55400.17,104.785703969859
6704,0,31,"France","0","Male",1,88161.85,26578.69,213.573270616757
3271,0,43,"Spain","1","Male",2,148826.32,178187.28,139.058683209877
7060,0,30,"Germany","1","Female",2,151709.33,16146,99.2182421986972
4757,1,42,"Spain","1","Female",1,0,16500.66,25.6995814299883
6123,0,24,"Spain","0","Male",1,68781.82,47997.39,51.9998342090294
3373,0,38,"France","0","Female",2,0,129892.93,79.0389779304039
5430,0,52,"Spain","0","Female",1,98759.89,112202.64,196.477988629591
3559,0,31,"France","0","Female",1,102251.57,34548.74,149.439754715682
7931,1,27,"France","1","Male",1,121325.84,164223.7,90.7382267893117
5399,0,36,"France","1","Male",1,0,46811.77,162.826746683965
4801,0,32,"Germany","1","Male",2,0,116052.92,51.5298512305411
5101,0,40,"France","0","Male",2,0,10772.13,112.322168495559
5047,0,33,"France","0","Female",1,76226.9,122925.4,86.2632501692957
6212,0,58,"France","1","Female",2,96674.55,26955.72,66.657809227185
9399,0,51,"Germany","1","Male",2,120124.35,168773.54,71.0922888063151
4032,0,66,"Germany","1","Male",2,115654.47,194686.78,50.5703842486784
5929,0,40,"Germany","0","Female",1,121729.42,61164.45,53.7667401037314
5083,0,30,"Spain","1","Female",1,145241.63,80676.83,85.1989469968809
5076,0,24,"France","1","Male",1,0,92612.88,136.142155906686
3338,1,39,"Germany","0","Female",1,135134.99,173683,40.9963153011864
3608,0,29,"Spain","1","Male",3,0,72127.83,93.0352672784458
3627,0,38,"France","1","Male",2,0,198926.36,151.972830530125
4974,0,32,"France","1","Male",2,124978.19,9468.64,153.395013296052
4189,0,51,"France","0","Male",1,121729.42,171587.9,105.333666271528
8312,1,48,"Germany","0","Male",3,131355.3,65234.6,88.5735449424221
8064,1,35,"Germany","1","Male",1,140418.81,113033.73,95.6395830831949
3016,0,29,"Spain","1","Male",1,69413.44,71856.3,49.0323474106892
4054,0,27,"France","1","Male",1,115062.61,157564.75,100.058151285989
4924,0,30,"France","0","Male",1,117696.67,100843.82,152.18995416719
5954,0,32,"Spain","0","Female",1,87894.26,131301.74,65.2108877984278
7850,1,29,"Germany","1","Female",1,100727.5,140857.76,127.649560220899
9110,0,34,"France","0","Female",2,135337.49,46416.36,28.9708622325986
5288,0,31,"Germany","0","Female",1,121898.82,131007.18,74.6716621227251
3531,0,40,"Spain","1","Female",2,79144.34,50743.83,64.693517819109
6033,0,44,"France","0","Female",2,0,168053.4,118.064547157622
9274,0,59,"Spain","1","Male",2,139541.58,40257.79,105.968608870773
3230,0,21,"Germany","1","Female",2,133618.01,164537.17,72.697448077857
7970,0,58,"France","1","Male",1,187911.55,35825.18,62.0334771287712
5067,0,31,"Spain","1","Male",1,0,7797.01,117.945831250212
3483,0,67,"Spain","1","Female",2,104702.65,51219.8,41.1457359575438
4408,0,41,"France","1","Female",1,179904,137180.95,105.722662022233
7884,0,27,"Germany","1","Male",1,74298.43,165675.01,148.537706295395
9027,0,31,"Spain","1","Female",2,0,25514.77,137.780985881065
9572,0,33,"France","1","Male",1,0,119348.28,79.5488215368911
8795,1,63,"France","1","Female",1,181821.96,36923.67,100.80238863073
3652,0,25,"Germany","1","Male",1,158266.42,116537.96,134.979762530078
5003,0,29,"France","1","Female",2,124401.6,7667.48,43.0988506948822
6347,0,42,"France","0","Male",2,151739.65,171099.22,128.951004582357
9085,0,35,"France","0","Male",1,151772.63,197145.89,53.0405625265955
5860,0,36,"France","1","Male",1,142147.32,62722.44,56.4362616811437
8563,0,56,"Spain","0","Male",1,0,135536.72,85.4336146984041
4260,0,43,"France","1","Male",1,124209.02,167179.48,140.621724539645
3642,0,47,"Spain","1","Female",1,116623.31,152541.89,103.507019925482
3363,0,35,"France","1","Female",1,180530.51,123454.62,132.113220343362
8590,0,45,"France","0","Male",1,0,80963.92,124.689688418372
9900,0,43,"Germany","0","Male",2,110182.54,87537.32,63.970234714855
8230,0,31,"France","1","Male",2,132077.48,71009.84,74.8301603267127
7730,0,42,"Germany","0","Male",2,157955.83,139297.71,64.5869164958795
7836,0,36,"Germany","1","Female",1,126605.14,166694.93,82.1264166950618
9552,0,42,"Spain","0","Female",2,0,38152.01,118.758947092175
5793,0,37,"France","1","Male",2,75381.15,199727.72,227.561610705073
8815,0,43,"France","1","Female",2,0,19302.78,86.7232839929963
9428,0,36,"France","0","Female",2,136214.08,57929.9,130.302260672473
7654,0,66,"Germany","1","Female",1,79064.85,113291.75,110.399128944344
9171,0,38,"France","1","Male",1,126152.84,15378.75,267.860257649584
9630,0,61,"Germany","1","Male",1,106545.53,134589.58,112.452294821054
8702,0,40,"France","1","Male",2,140363.95,62700.08,92.0770895632462
9611,0,41,"France","1","Male",2,0,61018.85,124.109504559208
3616,0,44,"Germany","0","Male",1,132578.92,172718.35,145.814795056286
4615,1,52,"Germany","0","Female",1,133723.43,96660.76,85.8311507264362
5127,1,39,"Germany","0","Female",2,104091.29,171971.25,75.4906013313644
4495,0,43,"France","1","Female",2,0,24991.92,52.3140336989692
3584,0,35,"Germany","1","Male",2,107041.3,5635.63,158.984839978374
8492,1,36,"Germany","0","Male",1,0,42241.54,39.5942764158437
9918,0,44,"France","1","Female",2,0,58652.23,200.72610529005
6435,0,36,"France","1","Female",1,132129.72,134589.58,76.5094463940556
7691,0,38,"France","1","Female",1,106831.69,148977.72,51.2043516948624
8929,0,41,"France","0","Female",1,145644.05,104118.93,71.5274388703182
4778,1,23,"Germany","0","Male",1,0,164128.41,176.419175430559
9058,1,56,"Germany","1","Female",2,0,25222.6,60.2100980365318
8353,0,29,"Spain","1","Male",1,0,170421.13,129.438170820207
8963,0,26,"France","1","Female",1,121508.28,146785.44,61.3580913150053
7003,0,38,"France","0","Male",2,0,104393.78,121.829399775012
8054,0,42,"France","1","Female",2,0,198193.75,49.4361792700038
5912,0,37,"France","0","Female",2,0,193995.37,227.818586175819
8041,0,24,"France","0","Male",1,0,98208.62,68.9233973334372
5243,0,56,"France","1","Female",2,62732.65,124954.56,148.368709027429
9388,0,33,"Germany","1","Male",2,115182.84,146192.4,67.037969410716
4844,0,37,"France","1","Female",1,117866.92,62280.91,72.6305571531379
5073,0,22,"France","1","Female",2,118469.38,115287.99,100.190256066353
7498,0,44,"France","1","Female",1,136815.64,107067.37,43.6253257690679
5909,0,35,"France","1","Female",2,0,70179.91,139.058683209877
6962,0,40,"France","0","Female",2,103499.09,186778.89,120.609657034568
5482,1,36,"France","0","Male",1,135984.15,70758.37,75.1313429690026
4117,0,32,"France","0","Male",1,0,128400.62,41.7969147073478
3641,0,62,"France","1","Female",1,107735.93,58381.77,72.5147004221562
8850,0,25,"France","1","Male",1,90920.75,139911.58,49.7913339472809
4625,0,41,"France","1","Male",1,114135.17,131766.67,154.587341224798
9251,0,38,"France","1","Male",1,115341.55,38652.96,42.0135207119019
3767,0,35,"Spain","1","Male",2,141038.57,16287.38,198.385552198781
8631,0,30,"Spain","0","Female",2,0,61349.37,40.0530231380701
7129,0,41,"France","1","Male",1,90605.29,14357,90.882619910021
3562,0,31,"France","1","Female",2,0,133516.51,234.245011791749
5997,0,40,"France","0","Male",2,0,107047.92,109.097596158086
6275,1,46,"France","1","Male",1,130666.2,161125.67,98.5909060163485
9748,0,22,"France","1","Male",1,0,127587.22,97.6293544938094
9057,1,49,"Germany","0","Male",2,61297.05,195813.81,103.365085023813
8182,1,49,"Germany","0","Male",1,142946.18,47579.25,80.7154375163465
3759,0,34,"Spain","0","Male",1,0,47972.65,45.5676447442099
8569,1,35,"Germany","0","Female",1,119948.09,48217.97,154.13639745883
7157,0,31,"Spain","0","Female",1,104158.84,160450.21,108.15832731303
7099,0,34,"France","1","Male",1,125566.9,176763.27,170.93088923295
9403,0,31,"France","0","Female",1,124328.84,140451.52,189.66515499731
6639,0,39,"Spain","1","Male",2,81273.13,18719.67,32.5337546214024
7459,0,36,"Germany","1","Female",2,93148.74,190746.38,199.693449312361
9770,0,26,"Germany","0","Female",2,131081.66,96792.15,46.460990244329
7475,0,37,"France","0","Female",2,0,91086.73,144.437769564703
5366,1,38,"Germany","1","Male",2,0,53179.21,114.296230884978
8389,0,27,"France","1","Male",1,128605.32,137696.25,184.83079046979
8612,1,35,"France","1","Male",1,0,55775.84,150.471232994084
7443,0,25,"France","1","Female",1,111395.53,48197.06,101.239971761645
9759,0,37,"Germany","0","Female",1,180169.44,118591.67,67.1581882753894
6958,1,63,"Germany","0","Female",1,140002.35,28092.77,73.7428503903509
3401,0,33,"France","1","Male",2,0,2739.71,41.1457359575438
6652,0,22,"France","0","Female",2,0,189995.86,56.2416230729525
3361,1,46,"Spain","0","Female",1,89743.05,156425.57,104.341302671739
8266,0,28,"France","0","Male",2,0,7797.01,201.742612039831
5598,0,42,"France","1","Male",2,77002.2,80428.42,71.0922888063151
8333,0,23,"Spain","0","Male",2,0,129149.06,119.375297674085
3900,0,37,"France","0","Female",1,0,76614.04,145.542752065286
8252,0,26,"France","1","Male",2,149542.52,197911.52,26.9372470229949
7483,0,55,"France","1","Female",2,72309.3,101515.76,99.1573851301346
9359,0,28,"France","1","Female",2,0,37769.98,176.739302508991
4943,1,30,"France","0","Female",1,0,54926.51,62.1837135370486
6387,0,33,"France","0","Female",1,127837.54,60013.17,89.4473569095028
7865,1,31,"Germany","0","Male",1,67111.65,78566.64,125.084636945695
4249,0,34,"France","1","Female",1,109564.1,113046.81,81.349698035609
6047,0,31,"Spain","1","Male",1,94968.97,37294.88,145.403941332636
5216,0,20,"Spain","0","Male",2,104719.94,198674.08,60.6349513711225
9522,0,32,"France","0","Female",1,111871.93,50230.31,43.8716754031235
6356,0,41,"France","0","Male",1,114835.43,54394.28,89.5022702251356
4251,1,31,"Spain","0","Female",1,185078.26,115337.74,82.349746767487
4351,0,51,"Germany","1","Female",2,155903.82,174205.22,140.033476040822
4409,0,51,"France","1","Male",2,0,20856.31,74.3287836865318
5270,0,42,"France","1","Female",2,170291.22,22974.01,190.493332062867
5555,0,43,"France","0","Male",2,0,9704.66,94.8716604842931
6031,1,56,"Spain","0","Female",1,0,142963.29,49.949669979296
8878,1,45,"Germany","0","Male",1,103583.05,132127.69,111.098656856375
6348,0,31,"France","1","Female",1,152663.77,17128.64,56.7129992381794
4410,0,44,"Germany","1","Female",2,126104.98,110718.02,117.880261704001
8718,0,28,"France","0","Female",1,0,125110.02,85.8649785596782
8905,0,30,"France","0","Female",2,0,164549.74,104.237647752931
8260,0,23,"France","0","Male",2,0,189613.12,153.787066937694
5768,0,31,"Spain","0","Female",2,0,151843.54,76.5094463940556
7665,0,40,"Germany","0","Female",2,134504.78,18082.06,169.795821278769
4063,1,38,"Germany","0","Female",1,139265.63,145387.05,62.2830992902938
7543,0,36,"Spain","1","Female",2,0,16274.67,76.8050535555057
4857,0,36,"France","0","Male",1,0,105152.17,85.4336146984041
8637,0,43,"France","1","Female",1,139496.35,77128.23,54.6604451622963
8455,0,31,"France","1","Female",1,0,76254.83,115.401878310838
4340,0,29,"France","1","Male",2,0,192131.77,147.225203696904
7465,0,33,"Germany","1","Male",2,99046.31,56053.06,227.172243851816
8439,0,49,"France","1","Male",1,110717.38,9398.45,193.470187140593
7191,0,36,"France","0","Female",2,0,146192.4,87.1714544434902
3624,1,45,"France","1","Male",1,0,174916.85,134.531007210071
9720,0,61,"Spain","1","Male",1,96950.21,97877.92,108.364009014598
8819,0,73,"France","0","Female",2,0,41052.82,48.4359355043551
3923,0,28,"France","0","Female",2,0,41227.67,141.798286419026
5557,1,41,"Germany","0","Male",1,119276.31,80553.87,133.514602065511
3017,0,35,"Spain","1","Female",2,93320.8,104876.8,235.754512701401
4689,0,28,"France","1","Female",2,166527.88,177607.77,179.348397511869
9014,1,45,"Spain","0","Male",1,114739.92,85891.02,253.026273586955
9638,0,44,"Spain","1","Male",1,121250.04,79691.4,104.84501088374
3334,0,62,"Germany","1","Male",2,126104.98,143104.3,125.316500755797
8231,0,32,"France","0","Male",1,133436.52,56787.8,55.0644710896928
4668,0,41,"France","0","Male",1,113923.81,67789.99,142.152849240091
6229,0,32,"France","1","Male",2,124993.29,27548.06,118.09913906135
5292,0,35,"France","1","Female",2,115651.6,104706.29,137.733253745714
6422,0,41,"Spain","1","Female",2,142388.61,180808.39,122.740738008148
7842,0,37,"France","1","Male",1,123971.16,152054.33,88.5148865124082
5966,1,37,"Germany","0","Male",2,127545.56,79559.02,106.155112186009
7097,1,35,"France","1","Female",1,95120.59,63736.17,46.859656008238
6510,0,32,"France","1","Female",1,137755.76,122925.44,124.842168779978
5552,1,43,"Spain","0","Female",1,150956.71,107415.02,228.052986255343
7669,0,37,"France","0","Male",1,91184.01,36483.52,146.705970490191
8796,0,38,"France","0","Male",2,0,158111.71,97.7956977254948
7182,0,38,"Germany","1","Female",1,71816.74,185662.84,92.8718047738489
4655,0,31,"Spain","0","Female",2,0,102402.91,153.389031347033
9021,0,29,"Germany","1","Female",1,49572.73,4195.84,92.6483564426342
8493,0,34,"Spain","0","Male",2,0,61251.25,104.287492939028
8217,0,48,"France","1","Male",2,0,170893.85,120.609657034568
7686,0,31,"Germany","1","Male",1,137301.87,3148.2,184.754673081091
5955,1,46,"Germany","1","Female",1,148962.46,197221.81,222.747644081497
6999,0,42,"Germany","0","Female",1,101979.16,35770.84,78.2018710011253
6158,1,46,"Spain","0","Male",1,0,113046.81,215.884124552215
4205,1,61,"France","1","Male",2,137774.11,188729.08,85.1055576849164
6829,0,38,"France","0","Male",2,100476.46,90607.31,84.8541391612369
6761,0,32,"France","1","Male",1,0,148210.64,118.076515088919
7712,0,32,"Germany","1","Female",1,98986.28,55867.38,82.9863022365784
6879,0,40,"France","1","Male",1,142755.25,141359.11,281.212706087127
7939,0,43,"Germany","1","Male",1,161628.66,63082.88,44.2755667206151
9946,1,45,"France","0","Male",1,104930.38,155921.81,74.8301603267127
4293,0,23,"Germany","1","Male",2,133161.95,76611.33,80.2822664921571
9754,0,66,"France","1","Male",2,0,168412.07,145.646850543229
5369,0,35,"Spain","1","Male",2,146780.52,124550.88,68.2462187876586
9362,0,46,"Spain","0","Male",1,0,4654.28,82.2971562694727
3552,0,35,"Spain","1","Male",2,0,175043.69,106.053508627155
5472,0,36,"Germany","0","Female",2,72373.62,36895.99,80.5867250642435
6351,1,46,"Germany","0","Male",1,119556.1,78250.13,122.716390918104
5393,0,41,"Spain","0","Male",1,127397.34,151335.24,108.829808587271
8856,1,37,"France","0","Male",1,157848.53,37543.93,68.498885710749
6650,0,40,"France","1","Female",2,0,122518.5,97.1909992649121
9207,0,27,"France","0","Male",2,0,103603.65,213.64846877256
8241,0,53,"Spain","1","Male",2,0,57128.78,39.445710925779
9562,0,38,"Spain","0","Male",1,76915.4,135096.78,172.061753917639
9584,0,30,"Germany","0","Male",2,157559.59,152054.33,153.334083667817
9945,0,46,"France","1","Male",2,0,36376.97,171.826636919105
9392,0,37,"Germany","0","Male",1,98400.61,25017.28,71.7435555933329
6305,0,32,"France","1","Male",1,0,139048,197.184837926399
3503,1,42,"France","0","Male",2,0,54560.79,109.145303051785
3795,1,29,"France","1","Male",2,123192.12,56971.41,79.519122066871
8997,0,41,"Spain","1","Female",2,119703.1,109783.29,170.93088923295
3886,0,36,"Spain","1","Male",2,0,130610.78,122.036056229249
4898,0,39,"Germany","0","Male",1,82531.11,114092.52,221.842878329787
6454,0,21,"Germany","1","Female",1,0,164966.27,103.643178492282
7058,1,44,"Germany","0","Female",1,111099.79,116097.26,88.7916604994273
5095,0,29,"Spain","1","Male",2,0,152097.02,119.997409771505
6708,0,40,"Spain","0","Female",2,0,179485.96,103.92361806808
4996,0,45,"France","0","Female",1,0,156598.23,132.03180176606
5045,1,43,"France","1","Female",1,170214.23,112026.1,117.572025749632
3765,0,37,"France","0","Female",2,0,30114.32,124.792991008374
7226,1,30,"Spain","0","Male",2,0,67997.13,91.9570672541946
3547,0,51,"Spain","1","Female",1,0,70532.53,82.4219434193567
9736,1,58,"Germany","0","Male",1,88120.97,25881,109.521510434301
6631,1,24,"Spain","0","Female",1,95328.6,6129.61,100.716846135151
8581,0,22,"Spain","1","Female",1,101060.25,84699.56,110.380366590938
7606,0,34,"France","1","Male",2,71018.6,195325.74,136.931304796741
9357,0,71,"Germany","1","Female",2,106307.91,113428.77,153.235256336399
4989,0,33,"France","0","Female",2,0,74804.36,95.8401975771558
4297,0,42,"France","1","Male",1,151607.56,178504.29,291.019698081956
4505,0,40,"France","1","Female",1,94607.08,36690.49,189.652617697535
3420,0,28,"Spain","1","Male",2,0,146875.86,42.2013194729426
5975,0,45,"France","1","Female",1,106365.29,143458.31,160.44794548995
4170,0,38,"Germany","1","Male",2,99812.88,158357.97,148.043357328608
9020,0,42,"Germany","1","Female",1,120923.52,198398.68,105.25702358419
3381,1,52,"Germany","1","Female",1,106074.89,23548.45,38.4532088835035
5249,0,56,"France","1","Male",1,131317.48,119175.45,155.50999780391
7652,0,44,"France","1","Male",1,0,18708.76,174.950387825961
3514,0,53,"France","1","Female",1,114233.18,67445.85,111.449327196526
4900,0,27,"France","0","Male",2,0,123410.23,56.8625587039033
5939,0,35,"France","0","Female",2,0,92816.86,163.967655766624
7938,1,51,"Germany","1","Female",1,138214.5,143538.51,104.423179462025
5236,0,43,"Spain","1","Male",1,138150.57,177357.16,125.855043344053
3393,0,41,"France","0","Male",1,0,95655.16,172.970495621142
6186,0,55,"France","1","Male",2,0,118752.6,93.6147852615545
8783,1,48,"France","0","Female",1,170833.46,110510.28,143.49972550921
8037,1,39,"Germany","1","Female",1,100116.67,103901.35,202.480887235628
4512,0,40,"Germany","1","Female",1,134590.21,46253.65,75.1768327766567
4874,0,64,"France","1","Male",1,137179.39,124341.49,91.0364411088468
9585,0,31,"Spain","1","Female",1,0,162149.07,48.0352446992995
9292,0,28,"France","1","Female",2,0,19653.08,95.4760978710933
8857,0,29,"France","0","Male",2,0,32089.57,112.669016763168
5267,0,34,"France","0","Male",1,141462.13,141075.51,75.9879954064116
5057,0,36,"France","0","Male",2,71553.83,123775.15,225.131562291845
8100,0,34,"Spain","1","Male",2,127095.14,479.54,142.066634112501
7252,1,53,"Germany","0","Male",1,82931.85,180598.28,68.640677234112
6826,1,38,"Germany","1","Male",2,143888.22,166236.38,65.7145892039869
6744,0,30,"Germany","0","Female",2,125338.8,23970.13,160.61372250384
5644,0,34,"France","1","Male",2,0,98586.14,86.8184784555763
3744,0,35,"France","1","Male",2,114193.24,71154.1,91.0817528867102
9814,0,46,"Spain","0","Male",2,0,47018.75,135.768159191083
5275,1,57,"France","1","Female",2,0,194421.12,67.4233362444286
5850,0,25,"Germany","1","Male",2,145578.28,35770.84,121.943926796972
3403,1,55,"Germany","1","Male",1,131033.76,75685.59,97.6493020674458
9894,0,45,"France","0","Male",1,126345.55,96131.47,48.1860448070079
5867,0,48,"France","1","Female",2,120879.73,191870.28,85.7976649812136
4693,0,39,"Spain","1","Female",2,165282.42,6075.36,65.1767549258739
3604,0,45,"Germany","0","Female",2,71843.15,26772.04,55.0525660490393
8157,0,68,"France","1","Male",2,0,199493.38,129.550943934005
9775,0,37,"Spain","1","Male",1,102016.38,121763.68,57.0598554997603
3404,1,38,"France","0","Female",1,68065.8,47728,252.383346720072
9808,0,32,"Germany","1","Male",2,124450.36,86911.49,87.2221995018448
6532,0,42,"Spain","0","Male",1,0,22909.56,80.5867250642435
5147,0,28,"France","1","Male",2,0,131249.46,105.398237307403
6698,0,40,"Germany","0","Female",1,96202.32,161154.85,125.316500755797
5505,0,38,"Spain","1","Female",2,0,58332.91,322.399081517042
6931,0,31,"France","1","Male",1,97023.21,2168.13,59.4467347244718
4909,0,42,"Germany","1","Male",2,176702.36,104804.74,147.834157110926
4411,0,31,"Spain","0","Male",2,0,149170.92,38.0320984921626
3469,1,43,"Spain","0","Male",1,93143.39,84361.72,93.8640439692714
3196,1,33,"Spain","1","Male",1,155973.13,173464.43,88.3421415038914
5143,0,28,"France","1","Male",2,95984.69,146192.4,242.404112760199
7321,0,31,"Germany","0","Male",2,0,178153.65,111.842454982747
8494,0,41,"Spain","0","Female",2,0,93478.96,54.9159458803071
8360,0,53,"France","0","Female",2,118064.93,28045.77,180.00947806872
3300,0,42,"France","1","Female",2,132739.26,174667.65,122.918869260849
5454,1,44,"Germany","0","Male",1,129608.57,41788.25,37.9379701519352
6120,1,47,"France","1","Male",2,0,54405.79,110.352164867074
8276,0,35,"France","1","Female",1,95698.79,5388.3,193.470187140593
3171,0,69,"Spain","0","Male",1,61691.45,53087.98,75.8838791124394
9563,0,47,"France","0","Female",1,178755.84,27513.47,129.113173281968
9596,1,54,"France","1","Male",2,0,170454.93,190.608510896634
4147,0,25,"France","0","Female",1,0,180345.44,69.7288095267825
6897,1,59,"Germany","0","Female",2,0,27965,89.6769207391875
3108,0,37,"France","1","Male",2,0,105618.14,126.713135879407
8196,1,39,"Germany","0","Female",1,0,104721.5,125.209810042783
8964,0,26,"Germany","0","Male",3,119545.48,47428.73,150.84076433998
7140,0,55,"Germany","1","Male",2,82498.14,25136.95,151.434721400964
8928,1,30,"Germany","1","Male",1,140121.17,11302.7,128.097718326979
8491,0,42,"France","0","Female",2,0,121138.77,114.244347099772
9445,0,42,"France","0","Male",2,164951.56,190531.77,175.633202882693
4323,1,48,"France","0","Female",1,114169.16,115068.99,104.103686400742
5309,0,34,"France","1","Female",2,0,84033.35,34.0321792510713
4957,0,46,"France","0","Female",1,167795.6,44390.38,173.691183315389
9139,0,42,"Spain","1","Male",1,0,79408.17,116.303466412961
9772,0,22,"France","1","Female",2,118064.93,2053.42,161.170918712244
5603,0,31,"France","0","Male",1,82674.15,41970.72,88.7036511860538
9763,0,42,"France","1","Male",2,121765.37,166516.84,126.713135879407
3476,1,36,"Spain","1","Male",1,154669.77,153080.4,126.900356203974
4870,1,60,"Spain","1","Male",1,152347.01,177480.45,123.032578720545
5700,1,30,"Germany","0","Female",2,0,60891.8,184.878817681679
7537,0,28,"France","1","Female",1,0,8814.69,71.1427894102737
9781,0,35,"France","1","Male",1,0,167573.06,156.758860773362
8087,0,34,"France","0","Female",2,0,26260.98,181.546363669349
3594,0,38,"France","1","Female",1,151532.4,46555.15,62.8343474363492
4866,0,29,"France","1","Male",2,0,83617.17,148.187240614907
5942,0,29,"Spain","1","Female",1,80922.75,114474.98,42.9726371161014
9059,0,38,"France","1","Male",2,0,82996.47,108.771622706436
4312,0,55,"Spain","0","Male",1,0,193131.42,115.505064660064
3375,1,35,"Spain","0","Male",1,0,106837.06,46.070361830504
3837,0,41,"France","0","Male",1,89086.31,24499.97,87.6463681039416
7989,0,30,"Germany","1","Female",2,0,137903.54,71.9190752810599
5241,0,42,"Germany","1","Female",1,137479.13,25669.1,255.234741411917
5604,0,32,"France","1","Male",1,103324.78,46127.7,299.797139321909
3170,0,42,"France","1","Male",1,112465.06,92977.75,156.142532294422
8304,1,35,"Germany","0","Female",1,0,12639.67,36.5492982432464
4248,1,51,"France","0","Female",2,117494.27,105997.25,96.3058629191709
9713,0,37,"France","1","Male",1,0,121175.86,122.388476676121
8010,0,28,"Spain","0","Male",2,0,25042.1,66.7961389406699
8654,0,39,"France","1","Male",2,0,75786.55,40.1381602861326
4747,1,34,"France","0","Female",1,139301.68,69384.71,86.4459458915306
7637,0,40,"Germany","0","Female",2,75893.11,132562.23,61.8984278863299
4238,0,44,"Germany","1","Male",2,111369.79,91947.74,137.443752670202
