"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited"
7208,1,0,26,37,3,82796.29,33.573578921456,83,598,109346.13,1,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",0
9096,3,1,22,28,2,101348.88,85.2779606602014,55,650,0,1,"Female","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0",1
3661,4,4,22,34,0,60688.38,32.5575874408894,63,507,43658.33,2,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0",0
9507,1,6,33,41,0,131804.86,91.6625069093222,77,427,124216.93,1,"Male","High School","Active loan","France","1","0","Affluent","Single","0",0
3405,5,8,29,38,0,20778.39,149.630051345637,60,759,0,2,"Female","High School","Active loan","Spain","0","0","Affluent","Single","0",0
9012,5,4,33,23,0,180622.43,118.518150736308,78,544,101012.77,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",0
7409,8,7,37,32,0,94148.3,195.269970505899,38,707,0,3,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0
3037,2,9,28,32,0,138578.37,101.98960361371,54,709,87814.89,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
9794,1,10,25,31,0,199255.32,46.1486284014582,42,748,99557.94,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0
4919,0,9,27,41,0,65906.07,79.9863100996872,78,592,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
3654,4,8,27,45,0,58601.61,43.1602310607024,42,710,116085.06,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
4697,4,8,19,48,0,36091.91,78.5128292930162,40,619,132403.56,2,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",1
6499,7,1,30,44,2,175722.31,66.6937791298377,51,554,85304.27,1,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
9903,4,9,26,48,0,152845.99,92.3247020342736,59,554,0,2,"Female","High School","No loan","France","0","1","Mass Market","Married","1",0
5123,1,10,29,42,0,99537.68,97.7058996221864,75,677,99580.13,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
8137,9,10,23,41,0,95936.84,52.1034690459779,38,576,102645.48,3,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
8762,2,10,29,33,0,71333.44,122.431951375691,57,750,152302.72,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
3218,3,8,31,57,0,16281.68,53.2529457380706,58,771,105229.72,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",1
6469,8,9,26,30,0,163570.25,158.733969215642,78,737,96353.8,1,"Male","High School","Active loan","Germany","0","0","Affluent","Single","0",0
6194,3,8,34,25,0,129890.94,35.6023151896363,52,550,131834.8,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
6599,6,4,30,35,0,104648.58,71.5309298732323,45,691,103000.94,2,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",0
4813,7,10,36,31,0,48778.46,58.4656296249105,55,793,0,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0
8828,7,6,32,34,0,59636.43,87.5588470805455,75,732,122338.43,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0
4036,2,10,38,77,0,172576.56,74.8732964506557,69,667,128882.49,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
5007,4,6,27,31,0,47832.82,62.1447056394705,29,605,98899.91,1,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",0
6711,1,8,29,36,0,192387.51,61.4492474989875,56,606,155655.46,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",1
5247,9,8,32,31,0,37092.43,30.8332698831471,72,500,0,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
6013,6,8,31,35,0,143463.28,106.321102824125,77,608,0,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",0
9273,8,8,24,40,0,95140.62,203.490973510246,56,567,28649.64,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
6671,1,0,33,30,3,137959,64.2747270970571,74,723,96134.11,3,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0",1
6141,1,8,22,27,0,7330.59,90.4891739026868,50,656,77805.66,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
8554,2,9,28,42,0,36980.54,193.844664446067,70,850,94078.97,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0
3565,4,8,30,37,0,33747.03,305.606269838397,76,774,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
4968,6,9,29,23,0,83617.17,122.674794414717,49,598,0,2,"Male","High School","No loan","France","1","0","Mass Market","Married","1",0
7268,5,6,41,33,0,101141.28,117.514927078603,48,570,0,2,"Male","High School","Active loan","France","0","0","Affluent","Single","0",0
5161,1,9,22,31,0,125302.64,73.1956177404215,80,699,200117.76,1,"Female","High School","No loan","Germany","1","0","Mass Market","Married","1",0
7034,4,3,36,40,1,168002.31,103.312889441911,64,734,0,1,"Female","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0",1
7656,6,5,19,36,0,84749.96,207.245766897789,50,677,106307.91,2,"Male","High School","Active loan","France","0","0","Affluent","Single","1",0
7823,3,4,30,37,0,54530.51,107.68929582648,81,651,121890.06,1,"Male","High School","Active loan","Germany","0","0","Affluent","Single","0",1
5825,8,1,22,55,2,137519.92,223.366774394787,77,484,132796.04,1,"Female","Postgraduate","Default risk","France","0","0","High Net Worth","Divorced","0",1
4336,5,8,37,33,0,76515.79,52.1821704468382,84,518,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
7746,0,9,28,35,0,163587.9,103.639247091619,73,624,180303.24,2,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",0
7050,8,9,30,35,0,91092.84,118.678164596874,59,616,61671.19,1,"Male","High School","Active loan","Spain","0","0","Affluent","Single","0",0
9467,2,4,26,35,0,19302.78,117.020638864418,65,755,0,2,"Female","High School","Active loan","France","1","0","Affluent","Single","0",1
3538,5,1,32,41,1,161579.85,55.2561462982098,66,698,0,2,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
6021,3,9,28,32,0,128077.8,95.0348197663148,60,488,114540.38,2,"Male","High School","No loan","Germany","1","0","Mass Market","Married","1",0
3645,10,10,17,35,0,25161.61,60.2264444421448,47,577,64497.94,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
6739,2,9,34,49,0,68343.53,145.790735520079,67,509,0,2,"Male","High School","No loan","Spain","1","0","Mass Market","Married","1",0
7012,8,10,27,43,0,100998.5,73.990322990489,62,674,198546.1,2,"Male","High School","No loan","Germany","1","0","Mass Market","Married","1",0
6735,2,9,22,30,0,160110.65,89.8171891339872,61,681,117153,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0
5606,2,7,22,25,0,101348.88,52.5367506378654,41,619,0,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",1
8520,4,5,26,32,0,179657.83,135.292647740246,33,762,191775.65,1,"Male","High School","Active loan","France","0","1","Affluent","Single","1",0
4113,8,8,37,36,0,9855.81,86.9719510981901,53,750,90594.55,1,"Female","High School","No loan","Germany","0","1","Mass Market","Married","1",0
3043,4,10,17,33,0,85578.63,73.5367636996672,43,724,98765.84,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0
9731,8,8,24,28,0,126561.07,52.0936542701653,75,738,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
4283,5,9,35,26,0,3298.65,200.483479120088,60,686,90402.77,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",0
8931,1,8,28,36,0,146371.72,178.569970745651,60,629,161757.87,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
4125,1,9,25,33,0,2002.5,34.0321792510713,44,456,188285.68,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
4100,1,10,25,49,0,85439.73,110.842088034421,63,850,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
7141,5,10,25,61,0,194681.6,135.941784699403,80,581,102258.11,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
5012,4,7,32,32,0,23920.65,53.4360833768437,69,665,83772.95,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
4200,7,2,25,45,0,138871.12,82.1792362774069,48,537,166909.2,2,"Female","High School","No loan","France","1","0","Affluent","Single","1",1
7533,2,7,26,29,1,21006.1,103.75639342135,57,769,123757.52,2,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",0
6944,2,9,26,74,0,51554.58,108.969762675307,77,480,132077.48,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
3687,5,7,35,32,0,46735.19,34.2102617299187,74,615,40488.76,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
5261,3,8,37,33,0,45348.08,98.7052584463502,62,675,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
9791,4,3,26,48,1,185667.72,80.6993364073513,68,511,149726.08,1,"Male","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0",1
5831,7,10,26,50,0,153194.32,89.2289369791242,64,671,114603.76,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1
8244,8,10,33,28,0,42410.21,138.520162886747,46,677,130866.19,2,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0
8926,4,8,22,20,0,140758.07,64.7914759487256,60,663,94493.03,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
3430,3,3,32,32,1,34097.22,53.3822725520776,37,619,100488.92,2,"Female","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0",0
6812,7,10,34,63,0,69244.24,39.1383769805069,60,681,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
3994,6,8,32,28,0,158750.13,83.3386183386186,44,596,121345.88,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",1
4558,8,4,30,43,0,148412.24,133.86293282108,57,464,119654.44,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","1",1
3202,4,4,26,27,0,80587.27,139.058683209877,79,462,176913.52,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",0
4443,3,3,26,27,1,48640.77,126.88313444921,65,553,0,1,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0
7627,2,9,26,35,0,59237.72,101.995955906046,67,741,0,2,"Female","High School","Active loan","Spain","1","1","Affluent","Single","1",0
4052,3,7,27,50,1,105983.09,52.4447778659947,65,583,94164,1,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0
6447,8,9,25,37,0,163641.53,183.991186363963,83,553,128650.11,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
8994,1,6,23,41,0,88958.49,143.950796121816,52,600,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0
5043,1,4,31,43,0,78670.52,122.029644811241,48,787,74323.2,2,"Female","High School","Active loan","France","1","0","Affluent","Single","1",0
5937,9,8,32,31,0,42085.58,88.1920747735045,55,492,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
8481,1,8,37,37,0,129563.86,99.1573851301346,72,792,140363.95,2,"Female","High School","No loan","Spain","0","1","Mass Market","Married","1",0
8437,1,3,37,21,1,84008.66,84.5107309477848,61,632,0,2,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0
4745,5,9,30,60,0,62933.03,143.257055751962,52,741,0,1,"Female","High School","No loan","France","1","1","Mass Market","Married","1",0
8369,9,5,35,69,0,8751.59,96.2988502307968,52,686,78778.49,1,"Male","High School","Active loan","France","0","1","Affluent","Single","1",0
5235,2,0,27,41,3,25325.07,79.9546829357798,41,650,110929.96,2,"Female","Other","Default risk","Germany","1","1","High Net Worth","Widowed","0",0
6935,4,8,28,38,0,49872.33,94.2618964635832,57,615,0,1,"Female","University","No loan","France","0","1","Mass Market","Married","1",1
5498,7,4,40,27,0,101418.05,111.093280096732,66,637,135842.89,1,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0
6210,3,8,34,26,0,137793.35,139.195054765647,48,639,111128.04,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1
9995,1,8,42,73,0,107867.38,63.5734478218454,46,641,0,1,"Female","University","No loan","France","0","1","Mass Market","Married","1",0
3416,2,9,27,27,0,70221.13,66.0957988200386,81,445,136770.67,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
3097,10,10,31,52,0,146359.81,103.022751254761,77,811,76915.4,1,"Male","University","No loan","Spain","0","0","Mass Market","Married","1",1
6950,2,8,38,22,0,9684.52,80.4750477117555,90,850,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
3308,4,6,26,38,0,77335.75,183.95540028499,68,615,93249.4,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0
8324,5,6,33,22,0,117202.19,90.6151816553451,61,733,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
5852,10,8,24,29,0,45591.23,71.6530689878612,60,617,139675.07,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0
5310,4,9,29,30,0,55558.51,42.9244829386418,57,571,108825.34,2,"Female","High School","No loan","France","1","0","Affluent","Single","1",1
9270,1,10,36,42,0,41590.4,132.291349115241,90,711,0,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",0
6611,10,8,27,31,0,124592.84,69.0065111694928,79,678,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
9200,9,6,26,62,0,47454.93,77.7037086929527,69,443,129248.11,2,"Female","High School","Active loan","France","1","0","Affluent","Single","0",1
7369,9,2,32,25,0,65089.38,92.7011757206693,55,662,0,2,"Male","High School","No loan","France","1","0","Affluent","Single","1",0
3813,3,4,28,58,0,80344.96,77.519367942552,37,746,0,3,"Male","University","No loan","France","1","1","Mass Market","Married","1",1
9050,7,9,35,35,0,113868.4,166.503227597444,73,681,120847.11,1,"Female","High School","No loan","France","1","0","Mass Market","Married","1",1
4539,4,4,28,58,0,191419.32,103.65338715162,61,489,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0
6888,1,4,25,52,0,92033.98,85.186161284385,63,452,98443.14,2,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",0
3012,3,3,18,29,1,55972.56,132.89781571267,59,528,102787.42,1,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0
9594,3,8,31,35,0,47114.18,202.568756416302,78,538,119349.69,3,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",1
6450,4,9,32,37,0,12538.92,110.201585118454,35,688,158978.79,2,"Male","High School","No loan","France","1","0","Mass Market","Married","1",0
9073,4,0,35,29,2,7905.06,47.3371979001332,70,601,0,2,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",0
8433,5,0,29,31,3,84238.63,44.234956522968,62,513,174853.46,1,"Male","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",0
9121,5,4,25,44,0,174205.22,61.7289790487152,46,716,0,2,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",1
3015,7,5,30,27,0,76209.56,86.9390463254778,53,758,0,1,"Female","High School","Active loan","France","0","1","Affluent","Single","1",0
8664,5,3,34,38,1,103799.77,135.243746590035,65,718,0,1,"Male","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0",1
6143,3,10,37,44,0,189016.14,119.042338609496,48,744,67238.98,2,"Female","High School","No loan","France","1","1","Mass Market","Married","1",0
7550,0,0,33,73,3,43615.67,76.6582500678596,50,654,146329.73,1,"Male","High School","Active loan","France","0","1","Affluent","Single","0",0
6630,2,9,25,46,0,174478.54,128.691603496546,79,603,0,2,"Male","High School","No loan","Spain","1","0","Mass Market","Married","1",0
8983,3,8,27,39,0,33159.37,152.245353966133,76,705,92224.56,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
5164,0,9,30,52,0,136859.55,148.141229053187,57,643,0,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1
6075,8,6,32,32,0,133292.94,57.0598554997603,66,446,0,2,"Male","High School","Active loan","Germany","0","0","Affluent","Single","0",0
7394,3,0,39,44,3,198091.81,88.1038116168116,74,630,138053.67,1,"Male","Other","Default risk","France","0","1","High Net Worth","Widowed","0",0
3371,7,1,31,58,1,132034.13,129.483050731414,56,633,98308.51,1,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",0
5133,4,7,27,45,1,18922.18,128.168854816103,46,649,128601.98,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1
3945,1,2,27,47,0,128882.66,109.955827681681,43,560,0,1,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",1
8218,1,10,26,43,0,138510.01,76.5954735063906,69,737,125537.38,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",1
6498,4,8,35,23,0,175518.31,70.5439943609023,51,680,123816.5,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
3996,0,9,23,37,0,44203.55,153.003985514072,62,786,163607.18,1,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",0
9701,2,2,26,63,0,122109.58,32.4970105247539,83,464,131629.17,2,"Female","High School","No loan","Spain","1","0","Affluent","Single","1",1
5491,6,10,33,24,0,193785.87,84.0253586891739,71,624,158633.61,1,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",0
8715,0,1,30,51,2,88372.69,151.220311973543,55,737,117280.23,3,"Female","Postgraduate","Default risk","Spain","0","0","High Net Worth","Divorced","0",1
3595,5,10,42,40,0,62944.75,158.429062357276,82,677,176311.36,1,"Female","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",0
6566,8,0,32,20,4,126013.58,122.716390918104,50,562,127450.14,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0
5573,9,1,20,25,2,145490.85,72.7768536460474,72,450,154221.37,2,"Male","Postgraduate","Default risk","Spain","0","1","High Net Worth","Divorced","0",0
6377,6,2,25,37,0,126477.41,58.1268905422292,89,487,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
8921,7,9,30,44,0,164213.53,46.7329931925902,49,722,189443.72,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1
5612,4,7,21,49,0,190296.76,171.416320760377,65,552,0,1,"Male","High School","Active loan","France","1","1","Affluent","Single","1",1
6836,5,10,36,50,0,146145.93,54.5104841260122,56,516,0,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",1
3823,2,3,29,55,1,100686.11,126.60701110354,81,627,159441.27,1,"Female","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",1
5048,1,8,31,41,0,108258.22,124.206190637113,64,673,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
7940,6,0,27,34,3,197202.48,95.3938869707954,65,762,0,2,"Female","Other","Default risk","France","1","0","High Net Worth","Widowed","0",0
4861,6,10,25,40,0,141558.04,92.8656521713955,29,609,95448.32,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0
4692,2,9,33,56,0,164128.41,121.354283662733,72,651,0,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1
6681,0,8,27,22,0,153920.22,87.9009676058446,85,709,104502.11,1,"Male","High School","No loan","Germany","0","0","Mass Market","Married","1",0
7364,1,8,21,39,0,192255.15,76.8050535555057,42,582,132077.48,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
3477,2,7,44,38,0,56055.72,114.583132969116,68,634,0,1,"Male","Postgraduate","Default risk","Germany","0","0","High Net Worth","Divorced","0",0
9716,6,7,36,54,0,56999.9,53.0521303242727,71,475,0,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0",1
7217,2,1,28,27,1,67494.23,137.998578090768,65,843,0,2,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
9407,7,8,31,28,0,70196.23,54.700360306251,48,557,146445.24,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
3806,4,8,33,29,0,36221.18,86.2811648399244,62,650,112972.57,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
7653,8,10,40,33,0,138504.28,100.814631532908,63,763,146200.01,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
9240,7,8,30,33,0,82996.47,77.6282478432269,52,758,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",0
4254,6,10,27,53,0,151317.27,106.481967707468,58,663,150200.23,1,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",1
5782,6,8,34,59,0,27922.45,136.339729216606,54,767,115576.44,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0
8838,7,0,31,36,3,66263.87,102.723466503532,65,698,154872.08,2,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0
7983,6,10,31,47,0,123866.28,76.0372297473878,56,606,93578.68,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",1
8072,8,9,30,27,0,68815.05,92.5459416431731,62,563,0,2,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",0
3265,7,9,35,38,0,112395.98,22.8704095660072,32,644,167878.5,1,"Male","High School","Active loan","France","0","1","Affluent","Single","0",0
6470,1,7,32,56,0,106918.67,140.190116800866,79,580,131368.3,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",1
8678,7,4,29,53,0,186392.99,144.410348578495,68,664,77647.6,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",1
9587,6,0,36,25,5,167705.07,119.043548634545,64,571,82506.72,2,"Male","Other","Default risk","Germany","1","0","High Net Worth","Widowed","0",0
4818,5,8,31,33,0,76357.43,53.6120283166861,61,593,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
6093,6,1,29,54,2,57553.98,148.862119807046,52,602,115988.86,1,"Male","Postgraduate","Default risk","Germany","1","1","High Net Worth","Divorced","0",1
6137,0,10,31,31,0,105140.92,42.1311592083469,58,614,116248.88,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0
6574,3,3,34,26,1,184520,97.0624874465259,75,581,105099.45,1,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",1
5248,6,8,30,37,0,118570.53,88.3668846357794,76,724,125489.4,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
8562,5,8,38,46,0,189664.43,88.0207814733074,64,662,144550.83,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0
5342,10,9,29,39,0,6981.43,117.880261704001,60,640,131607.28,4,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",1
8712,9,5,27,42,0,194686.78,78.1303442224045,56,741,106036.52,1,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0",1
9291,4,5,31,32,0,72909.75,179.348397511869,43,814,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0
9533,3,10,30,40,0,41626.78,66.8325805503419,58,607,165260.98,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0
8427,1,2,35,57,0,131372.38,120.332343988557,67,499,155973.88,1,"Female","High School","No loan","Germany","0","0","Affluent","Single","1",1
5958,4,5,19,40,0,158853.98,64.3151344599356,41,848,0,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",0
3046,10,8,23,24,0,156906.15,44.3611988634595,50,812,164284.72,1,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",0
5569,1,8,34,54,0,199661.5,141.962753349451,57,704,131039.97,1,"Female","High School","Active loan","Germany","1","1","Affluent","Single","1",0
3225,6,10,25,29,0,9633.01,103.574451922727,66,702,181821.96,1,"Female","University","No loan","France","0","1","Mass Market","Married","1",0
3698,5,8,35,33,0,108313.34,214.760701221528,57,687,96341,2,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",0
6292,1,8,27,59,0,187636.06,68.2838783367314,65,813,169399.6,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",1
4239,6,9,27,33,0,86480.29,63.5471170857042,58,740,172381.8,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
8124,3,9,38,40,0,126794.56,94.8598102830738,67,841,0,2,"Female","High School","No loan","France","1","1","Affluent","Single","1",0
6870,2,2,35,33,0,137565.87,136.610333441985,84,709,150555.83,3,"Female","High School","No loan","Spain","1","1","Affluent","Single","1",0
3176,5,9,26,44,0,189271.9,82.2509582403696,44,702,0,2,"Male","High School","No loan","France","1","0","Mass Market","Married","1",0
6020,2,5,30,32,0,163216.48,314.997483386524,61,650,84906.45,1,"Male","High School","Active loan","France","1","0","Affluent","Single","1",0
6508,4,10,37,36,0,193009.21,83.339083879381,66,651,0,2,"Male","University","No loan","Spain","0","0","Mass Market","Married","1",0
9481,1,3,38,46,1,13460.27,48.9040774473831,39,827,183276.32,1,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0",0
9855,7,2,33,44,0,26589.56,105.722662022233,49,554,0,1,"Male","High School","No loan","Spain","0","1","Affluent","Single","1",0
7221,6,10,19,38,0,179833.45,61.8539704969168,60,662,105271.56,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",0
4459,8,10,31,33,0,103006.27,97.2288428328279,69,574,100267.03,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
8426,0,3,29,40,1,192154.66,102.729023917947,48,691,115465.98,1,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0
6162,2,8,21,54,0,87310.59,83.8272273621353,55,714,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0
5524,0,8,29,27,0,138525.19,57.5385349442746,54,772,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0
5352,2,8,23,49,0,15832.43,161.128655288036,60,579,150315.92,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1
9290,4,7,35,31,1,176036.01,166.445485879845,47,682,123374.46,1,"Female","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",0
6945,4,0,33,71,3,70496.66,74.6193617533572,58,524,106758.6,2,"Female","Other","Default risk","France","1","1","High Net Worth","Widowed","0",1
9657,7,10,30,23,0,94433.08,100.171904963183,75,771,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0
9811,3,0,26,28,3,183646.41,79.7667952602449,82,625,0,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0
3019,1,7,38,67,1,86507.88,65.2571510591398,26,607,123276.69,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",1
4983,2,10,29,48,0,104382.11,99.894874691374,59,569,59486.31,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0
9347,10,8,26,41,0,185387.14,113.389183828993,78,555,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
5389,2,3,35,30,1,99061.75,44.8101575015779,57,621,101014.08,2,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0",0
5179,0,10,24,33,0,166475.44,285.268414734925,45,705,0,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1
3250,7,5,33,60,0,141364.62,178.521765305616,44,636,126725.25,1,"Male","High School","No loan","Spain","1","1","Mass Market","Married","1",1
4172,9,9,28,37,0,134483.07,45.0714501039383,40,668,0,1,"Female","High School","Active loan","Germany","0","1","Affluent","Single","1",0
5885,1,6,28,42,0,77786.37,189.207394926489,71,648,0,2,"Female","High School","Active loan","France","1","0","Affluent","Single","0",1
8373,8,2,45,22,0,34397.08,108.20850363475,74,723,105229.34,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0
8739,4,6,40,40,0,85455.62,57.8268670728743,52,564,0,1,"Male","High School","Active loan","France","1","0","Affluent","Single","0",1
9965,5,10,27,39,0,100982.93,63.7882995505626,72,790,0,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0
